sample_id,split,feature_path,num_frames,feature_dim
positive_000645,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000645.npy,50,512
positive_000662,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000662.npy,50,512
positive_000669,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000669.npy,50,512
positive_000670,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000670.npy,50,512
positive_000677,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000677.npy,50,512
positive_000685,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000685.npy,50,512
positive_000696,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000696.npy,50,512
positive_000708,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000708.npy,50,512
positive_000721,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000721.npy,50,512
positive_000736,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000736.npy,50,512
positive_000740,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000740.npy,50,512
positive_000773,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000773.npy,50,512
positive_000774,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000774.npy,50,512
positive_000779,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000779.npy,50,512
positive_000780,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000780.npy,50,512
positive_000798,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000798.npy,50,512
positive_000802,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000802.npy,50,512
positive_000804,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000804.npy,50,512
positive_000814,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000814.npy,50,512
positive_000815,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000815.npy,50,512
positive_000816,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000816.npy,50,512
positive_000817,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000817.npy,50,512
positive_000827,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000827.npy,50,512
positive_000843,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000843.npy,50,512
positive_000864,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000864.npy,50,512
positive_000870,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000870.npy,50,512
positive_000873,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000873.npy,50,512
positive_000888,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000888.npy,50,512
positive_000902,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000902.npy,50,512
positive_000922,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000922.npy,50,512
positive_000924,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000924.npy,50,512
positive_000942,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000942.npy,50,512
positive_000952,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000952.npy,50,512
positive_000953,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000953.npy,50,512
positive_000956,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000956.npy,50,512
positive_000964,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000964.npy,50,512
positive_000968,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000968.npy,50,512
positive_000972,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000972.npy,50,512
positive_000974,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000974.npy,50,512
positive_000977,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000977.npy,50,512
positive_000979,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000979.npy,50,512
positive_000984,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000984.npy,50,512
positive_000985,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_000985.npy,50,512
positive_001000,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001000.npy,50,512
positive_001025,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001025.npy,50,512
positive_001045,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001045.npy,50,512
positive_001054,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001054.npy,50,512
positive_001055,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001055.npy,50,512
positive_001066,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001066.npy,50,512
positive_001070,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001070.npy,50,512
positive_001105,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001105.npy,50,512
positive_001111,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001111.npy,50,512
positive_001121,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001121.npy,50,512
positive_001145,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001145.npy,50,512
positive_001164,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001164.npy,50,512
positive_001169,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001169.npy,50,512
positive_001174,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001174.npy,50,512
positive_001176,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001176.npy,50,512
positive_001177,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001177.npy,50,512
positive_001190,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001190.npy,50,512
positive_001197,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001197.npy,50,512
positive_001198,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001198.npy,50,512
positive_001220,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001220.npy,50,512
positive_001223,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001223.npy,50,512
positive_001231,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001231.npy,50,512
positive_001235,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001235.npy,50,512
positive_001269,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001269.npy,50,512
positive_001283,val,/Users/harshithamurali/Deep Learning/Traffic Accident Anticipation with Depth Anything V2 and Temporal Risk Prediction/data/processed/rgb_features/positive_001283.npy,50,512
